"","Genus","Species"
"Otu05373",NA,NA
"Otu05377",NA,NA
"Otu05380",NA,NA
"Otu05382",NA,NA
"Otu05384",NA,NA
"Otu05385",NA,NA
"Otu05386",NA,NA
"Otu05387",NA,NA
"Otu05389",NA,NA
"Otu05390",NA,NA
"Otu05391",NA,NA
"Otu05392",NA,NA
"Otu05393",NA,NA
"Otu05395",NA,NA
"Otu05396",NA,NA
"Otu05397",NA,NA
"Otu05398",NA,NA
"Otu05399",NA,NA
"Otu05400",NA,NA
"Otu05401","Fusicatenibacter","saccharivorans"
"Otu05402",NA,NA
"Otu05403",NA,NA
"Otu05404","Desulfovibrio","desulfuricans/multispirans"
"Otu05405",NA,NA
"Otu05406",NA,NA
"Otu05408",NA,NA
"Otu05410",NA,NA
"Otu05411",NA,NA
"Otu05413",NA,NA
"Otu05414",NA,NA
"Otu05415",NA,NA
"Otu05416",NA,NA
"Otu05417",NA,NA
"Otu05419",NA,NA
"Otu05422",NA,NA
"Otu05423",NA,NA
"Otu05425",NA,NA
"Otu05426",NA,NA
"Otu05427",NA,NA
"Otu05428",NA,NA
"Otu05429",NA,NA
"Otu05430",NA,NA
"Otu05431",NA,NA
"Otu05432",NA,NA
"Otu05433",NA,NA
"Otu05435",NA,NA
"Otu05436",NA,NA
"Otu05437",NA,NA
"Otu05439",NA,NA
"Otu05441",NA,NA
"Otu05444",NA,NA
"Otu05445",NA,NA
"Otu05446",NA,NA
"Otu05448",NA,NA
"Otu05449",NA,NA
"Otu05450",NA,NA
"Otu05451",NA,NA
"Otu05452",NA,NA
"Otu05453",NA,NA
"Otu05457",NA,NA
"Otu05458",NA,NA
"Otu05460",NA,NA
"Otu05461",NA,NA
"Otu05463",NA,NA
"Otu05468",NA,NA
"Otu05469",NA,NA
"Otu05470",NA,NA
"Otu05471",NA,NA
"Otu05472",NA,NA
"Otu05474",NA,NA
"Otu05476",NA,NA
"Otu05479",NA,NA
"Otu05480",NA,NA
"Otu05482",NA,NA
"Otu05483",NA,NA
"Otu05484",NA,NA
"Otu05485",NA,NA
"Otu05486",NA,NA
"Otu05487",NA,NA
"Otu05488",NA,NA
"Otu05490",NA,NA
"Otu05491",NA,NA
"Otu05492",NA,NA
"Otu05493",NA,NA
"Otu05494",NA,NA
"Otu05495",NA,NA
"Otu05496",NA,NA
"Otu05498",NA,NA
"Otu05499",NA,NA
"Otu05500",NA,NA
"Otu05501",NA,NA
"Otu05502",NA,NA
"Otu05507",NA,NA
"Otu05509",NA,NA
"Otu05510",NA,NA
"Otu05511",NA,NA
"Otu05512",NA,NA
"Otu05513",NA,NA
"Otu05514",NA,NA
"Otu05518",NA,NA
"Otu05519",NA,NA
"Otu05522",NA,NA
"Otu05525",NA,NA
"Otu05526",NA,NA
"Otu05527",NA,NA
"Otu05528",NA,NA
"Otu05530","Marinococcus","halophilus/halotolerans/luteus/tarijensis"
"Otu05531",NA,NA
"Otu05532",NA,NA
"Otu05533",NA,NA
"Otu05535",NA,NA
"Otu05537",NA,NA
"Otu05538",NA,NA
"Otu05539",NA,NA
"Otu05542",NA,NA
"Otu05543",NA,NA
"Otu05547","Phascolarctobacterium","succinatutens"
"Otu05548",NA,NA
"Otu05549",NA,NA
"Otu05552",NA,NA
"Otu05553",NA,NA
"Otu05555",NA,NA
"Otu05556",NA,NA
"Otu05557",NA,NA
"Otu05558",NA,NA
"Otu05559",NA,NA
"Otu05560",NA,NA
"Otu05561",NA,NA
"Otu05562",NA,NA
"Otu05564",NA,NA
"Otu05567",NA,NA
"Otu05568",NA,NA
"Otu05569",NA,NA
"Otu05570",NA,NA
"Otu05571",NA,NA
"Otu05572",NA,NA
"Otu05573",NA,NA
"Otu05574",NA,NA
"Otu05575",NA,NA
"Otu05579",NA,NA
"Otu05580",NA,NA
"Otu05581",NA,NA
"Otu05582",NA,NA
"Otu05583",NA,NA
"Otu05584",NA,NA
"Otu05585",NA,NA
"Otu05586",NA,NA
"Otu05587",NA,NA
"Otu05589",NA,NA
"Otu05590",NA,NA
"Otu05592",NA,NA
"Otu05594",NA,NA
"Otu05595",NA,NA
"Otu05597",NA,NA
"Otu05599",NA,NA
"Otu05600",NA,NA
"Otu05601",NA,NA
"Otu05602",NA,NA
"Otu05603","Skermanella","aerolata"
"Otu05604",NA,NA
"Otu05606",NA,NA
"Otu05607",NA,NA
"Otu05610",NA,NA
"Otu05611",NA,NA
"Otu05614",NA,NA
"Otu05616",NA,NA
"Otu05618",NA,NA
"Otu05619",NA,NA
"Otu05620",NA,NA
"Otu05621",NA,NA
"Otu05623",NA,NA
"Otu05624",NA,NA
"Otu05626",NA,NA
"Otu05627",NA,NA
"Otu05628",NA,NA
"Otu05630",NA,NA
"Otu05631",NA,NA
"Otu05634",NA,NA
"Otu05635",NA,NA
"Otu05636",NA,NA
"Otu05637",NA,NA
"Otu05638",NA,NA
"Otu05639",NA,NA
"Otu05643",NA,NA
"Otu05644",NA,NA
"Otu05645",NA,NA
"Otu05646",NA,NA
"Otu05647",NA,NA
"Otu05649",NA,NA
"Otu05650",NA,NA
"Otu05652",NA,NA
"Otu05653",NA,NA
"Otu05654",NA,NA
"Otu05656",NA,NA
"Otu05658",NA,NA
"Otu05659",NA,NA
"Otu05661",NA,NA
"Otu05662",NA,NA
"Otu05664",NA,NA
"Otu05668",NA,NA
"Otu05669",NA,NA
"Otu05670",NA,NA
"Otu05673",NA,NA
"Otu05675",NA,NA
"Otu05676",NA,NA
"Otu05677",NA,NA
"Otu05678",NA,NA
"Otu05679",NA,NA
"Otu05681",NA,NA
"Otu05682",NA,NA
"Otu05683",NA,NA
"Otu05685",NA,NA
"Otu05686",NA,NA
"Otu05687",NA,NA
"Otu05688",NA,NA
"Otu05689",NA,NA
"Otu05690",NA,NA
"Otu05691",NA,NA
"Otu05692",NA,NA
"Otu05693",NA,NA
"Otu05696",NA,NA
"Otu05700",NA,NA
"Otu05701",NA,NA
"Otu05702",NA,NA
"Otu05703",NA,NA
"Otu05706",NA,NA
"Otu05707",NA,NA
"Otu05709",NA,NA
"Otu05710",NA,NA
"Otu05711",NA,NA
"Otu05713",NA,NA
"Otu05714",NA,NA
"Otu05715",NA,NA
"Otu05716",NA,NA
"Otu05717",NA,NA
"Otu05718",NA,NA
"Otu05719",NA,NA
"Otu05720",NA,NA
"Otu05723",NA,NA
"Otu05724",NA,NA
"Otu05725",NA,NA
"Otu05727",NA,NA
"Otu05731",NA,NA
"Otu05732",NA,NA
"Otu05733",NA,NA
"Otu05734",NA,NA
"Otu05735",NA,NA
"Otu05737",NA,NA
"Otu05742",NA,NA
"Otu05743",NA,NA
"Otu05744",NA,NA
"Otu05745",NA,NA
"Otu05746",NA,NA
"Otu05747",NA,NA
"Otu05748",NA,NA
"Otu05749",NA,NA
"Otu05750",NA,NA
"Otu05751",NA,NA
"Otu05753",NA,NA
"Otu05754",NA,NA
"Otu05755",NA,NA
"Otu05756",NA,NA
"Otu05757",NA,NA
"Otu05758",NA,NA
"Otu05759",NA,NA
"Otu05760",NA,NA
"Otu05762",NA,NA
"Otu05763","Clostridium","algoriphilum/bowmanii/estertheticum/frigoriphilum/frigoris"
"Otu05764",NA,NA
"Otu05765",NA,NA
"Otu05766",NA,NA
"Otu05768",NA,NA
"Otu05769",NA,NA
"Otu05770",NA,NA
"Otu05772",NA,NA
"Otu05777","Streptococcus","parasuis"
"Otu05779",NA,NA
"Otu05780",NA,NA
"Otu05781",NA,NA
"Otu05783",NA,NA
"Otu05784",NA,NA
"Otu05788",NA,NA
"Otu05790",NA,NA
"Otu05791",NA,NA
"Otu05793",NA,NA
"Otu05797","Lactobacillus","mellifer"
"Otu05798",NA,NA
"Otu05799",NA,NA
"Otu05800",NA,NA
"Otu05801",NA,NA
"Otu05804",NA,NA
"Otu05806",NA,NA
"Otu05808",NA,NA
"Otu05810",NA,NA
"Otu05812",NA,NA
"Otu05813",NA,NA
"Otu05814",NA,NA
"Otu05815",NA,NA
"Otu05821",NA,NA
"Otu05822",NA,NA
"Otu05823",NA,NA
"Otu05827",NA,NA
"Otu05828",NA,NA
"Otu05829",NA,NA
"Otu05830",NA,NA
"Otu05832",NA,NA
"Otu05833",NA,NA
"Otu05834",NA,NA
"Otu05835",NA,NA
"Otu05836",NA,NA
"Otu05837",NA,NA
"Otu05838",NA,NA
"Otu05839",NA,NA
"Otu05841",NA,NA
"Otu05842",NA,NA
"Otu05843",NA,NA
"Otu05844",NA,NA
"Otu05845",NA,NA
"Otu05846",NA,NA
"Otu05847",NA,NA
"Otu05848",NA,NA
"Otu05849",NA,NA
"Otu05850",NA,NA
"Otu05851",NA,NA
"Otu05852",NA,NA
"Otu05853","Pseudoxanthomonas","icgebensis"
"Otu05854",NA,NA
"Otu05855",NA,NA
"Otu05856",NA,NA
"Otu05858",NA,NA
"Otu05861",NA,NA
"Otu05863",NA,NA
"Otu05864",NA,NA
"Otu05865",NA,NA
"Otu05868",NA,NA
"Otu05869",NA,NA
"Otu05870",NA,NA
"Otu05871",NA,NA
"Otu05872",NA,NA
"Otu05876",NA,NA
"Otu05878",NA,NA
"Otu05883",NA,NA
"Otu05885",NA,NA
"Otu05886",NA,NA
"Otu05887",NA,NA
"Otu05888",NA,NA
"Otu05889",NA,NA
"Otu05890",NA,NA
"Otu05891",NA,NA
"Otu05892",NA,NA
"Otu05896",NA,NA
"Otu05897",NA,NA
"Otu05899",NA,NA
"Otu05900",NA,NA
"Otu05902",NA,NA
"Otu05903",NA,NA
"Otu05904",NA,NA
"Otu05906",NA,NA
"Otu05907",NA,NA
"Otu05909",NA,NA
"Otu05910",NA,NA
"Otu05911",NA,NA
"Otu05913",NA,NA
"Otu05915",NA,NA
"Otu05916",NA,NA
"Otu05917",NA,NA
"Otu05918",NA,NA
"Otu05921",NA,NA
"Otu05922",NA,NA
"Otu05923",NA,NA
"Otu05924",NA,NA
"Otu05925",NA,NA
"Otu05930",NA,NA
"Otu05931",NA,NA
"Otu05934",NA,NA
"Otu05936",NA,NA
"Otu05937",NA,NA
"Otu05938",NA,NA
"Otu05940",NA,NA
"Otu05944",NA,NA
"Otu05947",NA,NA
"Otu05948",NA,NA
"Otu05949",NA,NA
"Otu05955",NA,NA
"Otu05958",NA,NA
"Otu05959",NA,NA
"Otu05960",NA,NA
"Otu05961",NA,NA
"Otu05963",NA,NA
"Otu05964",NA,NA
"Otu05966",NA,NA
"Otu05971",NA,NA
"Otu05972",NA,NA
"Otu05973",NA,NA
"Otu05974",NA,NA
"Otu05975",NA,NA
"Otu05976",NA,NA
"Otu05983",NA,NA
"Otu05986","Pustulibacterium","marinum"
"Otu05987",NA,NA
"Otu05988",NA,NA
"Otu05990",NA,NA
"Otu05991",NA,NA
"Otu05992",NA,NA
"Otu05993",NA,NA
"Otu05996",NA,NA
"Otu05998",NA,NA
"Otu05999",NA,NA
"Otu06001",NA,NA
"Otu06003",NA,NA
"Otu06007",NA,NA
"Otu06008",NA,NA
"Otu06009",NA,NA
"Otu06010",NA,NA
"Otu06012",NA,NA
"Otu06014",NA,NA
"Otu06016",NA,NA
"Otu06017",NA,NA
"Otu06019",NA,NA
"Otu06020",NA,NA
"Otu06022",NA,NA
"Otu06025",NA,NA
"Otu06028",NA,NA
"Otu06029",NA,NA
"Otu06031",NA,NA
"Otu06032",NA,NA
"Otu06033",NA,NA
"Otu06037",NA,NA
"Otu06038",NA,NA
"Otu06042",NA,NA
"Otu06043",NA,NA
"Otu06044",NA,NA
"Otu06045",NA,NA
"Otu06046",NA,NA
"Otu06048",NA,NA
"Otu06051",NA,NA
"Otu06053",NA,NA
"Otu06054",NA,NA
"Otu06057",NA,NA
"Otu06058",NA,NA
"Otu06060",NA,NA
"Otu06062",NA,NA
"Otu06064",NA,NA
"Otu06065",NA,NA
"Otu06067",NA,NA
"Otu06068",NA,NA
"Otu06069",NA,NA
"Otu06070",NA,NA
"Otu06071",NA,NA
"Otu06072",NA,NA
"Otu06073",NA,NA
"Otu06074",NA,NA
"Otu06075",NA,NA
"Otu06077",NA,NA
"Otu06078",NA,NA
"Otu06079",NA,NA
"Otu06081",NA,NA
"Otu06084",NA,NA
"Otu06085",NA,NA
"Otu06086",NA,NA
"Otu06087",NA,NA
"Otu06088",NA,NA
"Otu06089",NA,NA
"Otu06090",NA,NA
"Otu06093",NA,NA
"Otu06094",NA,NA
"Otu06095",NA,NA
"Otu06097",NA,NA
"Otu06098",NA,NA
"Otu06100",NA,NA
"Otu06101",NA,NA
"Otu06102",NA,NA
"Otu06105",NA,NA
"Otu06111",NA,NA
"Otu06113",NA,NA
"Otu06114",NA,NA
"Otu06115",NA,NA
"Otu06117",NA,NA
"Otu06119",NA,NA
"Otu06121",NA,NA
"Otu06122",NA,NA
"Otu06126",NA,NA
"Otu06127","Streptococcus","cristatus/sanguinis"
"Otu06128","Pontibacter","litorisediminis"
"Otu06135",NA,NA
"Otu06138",NA,NA
"Otu06140",NA,NA
"Otu06141",NA,NA
"Otu06145",NA,NA
"Otu06147",NA,NA
"Otu06148",NA,NA
"Otu06150",NA,NA
"Otu06153",NA,NA
"Otu06154",NA,NA
"Otu06155",NA,NA
"Otu06156",NA,NA
"Otu06161",NA,NA
"Otu06165",NA,NA
"Otu06166",NA,NA
"Otu06168",NA,NA
"Otu06170",NA,NA
"Otu06173",NA,NA
"Otu06175",NA,NA
"Otu06177",NA,NA
"Otu06179",NA,NA
"Otu06180",NA,NA
"Otu06181",NA,NA
"Otu06185",NA,NA
"Otu06186",NA,NA
"Otu06187",NA,NA
"Otu06188",NA,NA
"Otu06191",NA,NA
"Otu06192",NA,NA
"Otu06193",NA,NA
"Otu06194",NA,NA
"Otu06195",NA,NA
"Otu06197",NA,NA
"Otu06198",NA,NA
"Otu06200",NA,NA
"Otu06201",NA,NA
"Otu06202",NA,NA
"Otu06203",NA,NA
"Otu06205",NA,NA
"Otu06206",NA,NA
"Otu06207",NA,NA
"Otu06208",NA,NA
"Otu06209",NA,NA
"Otu06210",NA,NA
"Otu06211",NA,NA
"Otu06212",NA,NA
"Otu06215",NA,NA
"Otu06219",NA,NA
"Otu06221",NA,NA
"Otu06222",NA,NA
"Otu06224",NA,NA
"Otu06227",NA,NA
"Otu06229",NA,NA
"Otu06230",NA,NA
"Otu06231",NA,NA
"Otu06232",NA,NA
"Otu06233","Haematomicrobium","sanguinis"
"Otu06234",NA,NA
"Otu06235",NA,NA
"Otu06236",NA,NA
"Otu06237",NA,NA
"Otu06239",NA,NA
"Otu06240",NA,NA
"Otu06241","Pseudokineococcus","marinus"
"Otu06242",NA,NA
"Otu06243",NA,NA
"Otu06244",NA,NA
"Otu06245",NA,NA
"Otu06246","Soehngenia","saccharolytica"
"Otu06248",NA,NA
"Otu06249",NA,NA
"Otu06250",NA,NA
"Otu06252","Reinekea","blandensis"
"Otu06253",NA,NA
"Otu06255",NA,NA
"Otu06257",NA,NA
"Otu06258",NA,NA
"Otu06261",NA,NA
"Otu06263",NA,NA
"Otu06264",NA,NA
"Otu06265",NA,NA
"Otu06267",NA,NA
"Otu06268",NA,NA
"Otu06269","Arcobacter","pacificus"
"Otu06270",NA,NA
"Otu06274",NA,NA
"Otu06278",NA,NA
"Otu06280","Parasegetibacter","luojiensis"
"Otu06282",NA,NA
"Otu06283",NA,NA
"Otu06284",NA,NA
"Otu06287",NA,NA
"Otu06288",NA,NA
"Otu06289",NA,NA
"Otu06290",NA,NA
"Otu06291",NA,NA
"Otu06292",NA,NA
"Otu06293",NA,NA
"Otu06294",NA,NA
"Otu06295",NA,NA
"Otu06296",NA,NA
"Otu06297",NA,NA
"Otu06298",NA,NA
"Otu06299",NA,NA
"Otu06300",NA,NA
"Otu06302",NA,NA
"Otu06304",NA,NA
"Otu06305",NA,NA
"Otu06306",NA,NA
"Otu06307",NA,NA
"Otu06308",NA,NA
"Otu06311",NA,NA
"Otu06312",NA,NA
"Otu06314",NA,NA
"Otu06315",NA,NA
"Otu06318",NA,NA
"Otu06320",NA,NA
"Otu06321",NA,NA
"Otu06323",NA,NA
"Otu06324",NA,NA
"Otu06325",NA,NA
"Otu06326",NA,NA
"Otu06327",NA,NA
"Otu06329",NA,NA
"Otu06331",NA,NA
"Otu06332",NA,NA
"Otu06336",NA,NA
"Otu06337",NA,NA
"Otu06340",NA,NA
"Otu06342",NA,NA
"Otu06343",NA,NA
"Otu06344",NA,NA
"Otu06345",NA,NA
"Otu06346",NA,NA
"Otu06347",NA,NA
"Otu06348",NA,NA
"Otu06350",NA,NA
"Otu06351",NA,NA
"Otu06356",NA,NA
"Otu06357",NA,NA
"Otu06359",NA,NA
"Otu06362",NA,NA
"Otu06363",NA,NA
"Otu06364",NA,NA
"Otu06365",NA,NA
"Otu06368",NA,NA
"Otu06369",NA,NA
"Otu06370","Ruminococcus","bromii"
"Otu06371",NA,NA
"Otu06374",NA,NA
"Otu06376",NA,NA
"Otu06378",NA,NA
"Otu06379",NA,NA
"Otu06380",NA,NA
"Otu06381",NA,NA
"Otu06383",NA,NA
"Otu06384",NA,NA
"Otu06385",NA,NA
"Otu06386",NA,NA
"Otu06387",NA,NA
"Otu06388",NA,NA
"Otu06390",NA,NA
"Otu06393",NA,NA
"Otu06395",NA,NA
"Otu06397",NA,NA
"Otu06399",NA,NA
"Otu06400",NA,NA
"Otu06401",NA,NA
"Otu06402",NA,NA
"Otu06403",NA,NA
"Otu06405",NA,NA
"Otu06407",NA,NA
"Otu06410",NA,NA
"Otu06412",NA,NA
"Otu06417",NA,NA
"Otu06423",NA,NA
"Otu06425",NA,NA
"Otu06426",NA,NA
"Otu06427",NA,NA
"Otu06428",NA,NA
"Otu06434",NA,NA
"Otu06435",NA,NA
"Otu06438",NA,NA
"Otu06439",NA,NA
"Otu06440",NA,NA
"Otu06441",NA,NA
"Otu06442",NA,NA
"Otu06450",NA,NA
"Otu06451",NA,NA
"Otu06454",NA,NA
"Otu06455",NA,NA
"Otu06457",NA,NA
"Otu06458",NA,NA
"Otu06460",NA,NA
"Otu06461",NA,NA
"Otu06464",NA,NA
"Otu06465",NA,NA
"Otu06467",NA,NA
"Otu06468",NA,NA
"Otu06474",NA,NA
"Otu06475",NA,NA
"Otu06476",NA,NA
"Otu06477",NA,NA
"Otu06478",NA,NA
"Otu06479",NA,NA
"Otu06481",NA,NA
"Otu06482",NA,NA
"Otu06483",NA,NA
"Otu06484",NA,NA
"Otu06485",NA,NA
"Otu06486",NA,NA
"Otu06489",NA,NA
"Otu06491",NA,NA
"Otu06492",NA,NA
"Otu06494",NA,NA
"Otu06495",NA,NA
"Otu06497",NA,NA
"Otu06499",NA,NA
"Otu06501",NA,NA
"Otu06503",NA,NA
"Otu06504",NA,NA
"Otu06505",NA,NA
"Otu06506",NA,NA
"Otu06507",NA,NA
"Otu06511",NA,NA
"Otu06512",NA,NA
"Otu06513",NA,NA
"Otu06516",NA,NA
"Otu06517",NA,NA
"Otu06518",NA,NA
"Otu06519",NA,NA
"Otu06520",NA,NA
"Otu06524","Shewanella","aquimarina/loihica"
"Otu06525",NA,NA
"Otu06526",NA,NA
"Otu06527",NA,NA
"Otu06530",NA,NA
"Otu06534",NA,NA
"Otu06536",NA,NA
"Otu06537",NA,NA
"Otu06538",NA,NA
"Otu06539",NA,NA
"Otu06540",NA,NA
"Otu06545",NA,NA
"Otu06546",NA,NA
"Otu06547",NA,NA
"Otu06549",NA,NA
"Otu06551",NA,NA
"Otu06552",NA,NA
"Otu06553",NA,NA
"Otu06557",NA,NA
"Otu06558",NA,NA
"Otu06560",NA,NA
"Otu06561",NA,NA
"Otu06565",NA,NA
"Otu06567",NA,NA
"Otu06569",NA,NA
"Otu06570",NA,NA
"Otu06571",NA,NA
"Otu06572",NA,NA
"Otu06574",NA,NA
"Otu06577",NA,NA
"Otu06578",NA,NA
"Otu06579",NA,NA
"Otu06580",NA,NA
"Otu06581",NA,NA
"Otu06585",NA,NA
"Otu06586",NA,NA
"Otu06589",NA,NA
"Otu06596",NA,NA
"Otu06606",NA,NA
"Otu06607",NA,NA
"Otu06609",NA,NA
"Otu06611",NA,NA
"Otu06614",NA,NA
"Otu06615",NA,NA
"Otu06618",NA,NA
"Otu06620",NA,NA
"Otu06621",NA,NA
"Otu06622",NA,NA
"Otu06624",NA,NA
"Otu06625",NA,NA
"Otu06626",NA,NA
"Otu06628",NA,NA
"Otu06629",NA,NA
"Otu06630",NA,NA
"Otu06633",NA,NA
"Otu06634",NA,NA
"Otu06636",NA,NA
"Otu06640",NA,NA
"Otu06641",NA,NA
"Otu06644",NA,NA
"Otu06648",NA,NA
"Otu06650",NA,NA
"Otu06651",NA,NA
"Otu06652",NA,NA
"Otu06653",NA,NA
"Otu06654",NA,NA
"Otu06657",NA,NA
"Otu06658",NA,NA
"Otu06659",NA,NA
"Otu06660",NA,NA
"Otu06661",NA,NA
"Otu06664",NA,NA
"Otu06665",NA,NA
"Otu06666",NA,NA
"Otu06667",NA,NA
"Otu06669",NA,NA
"Otu06672",NA,NA
"Otu06673",NA,NA
"Otu06674",NA,NA
"Otu06678",NA,NA
"Otu06683",NA,NA
"Otu06684",NA,NA
"Otu06685",NA,NA
"Otu06687",NA,NA
"Otu06688",NA,NA
"Otu06689",NA,NA
"Otu06690",NA,NA
"Otu06692",NA,NA
"Otu06693",NA,NA
"Otu06694",NA,NA
"Otu06695",NA,NA
"Otu06697",NA,NA
"Otu06699",NA,NA
"Otu06703",NA,NA
"Otu06704",NA,NA
"Otu06705",NA,NA
"Otu06709",NA,NA
"Otu06710",NA,NA
"Otu06713",NA,NA
"Otu06715",NA,NA
"Otu06716",NA,NA
"Otu06717",NA,NA
"Otu06720",NA,NA
"Otu06721",NA,NA
"Otu06723",NA,NA
"Otu06725",NA,NA
"Otu06727",NA,NA
"Otu06729",NA,NA
"Otu06730",NA,NA
"Otu06732",NA,NA
"Otu06733",NA,NA
"Otu06735",NA,NA
"Otu06738",NA,NA
"Otu06739",NA,NA
"Otu06740",NA,NA
"Otu06744",NA,NA
"Otu06745",NA,NA
"Otu06746",NA,NA
"Otu06747",NA,NA
"Otu06748",NA,NA
"Otu06753",NA,NA
"Otu06754",NA,NA
"Otu06755",NA,NA
"Otu06756",NA,NA
"Otu06760",NA,NA
"Otu06761",NA,NA
"Otu06763",NA,NA
"Otu06765",NA,NA
"Otu06767",NA,NA
"Otu06768",NA,NA
"Otu06769",NA,NA
"Otu06770","Flindersiella","endophytica"
"Otu06771",NA,NA
"Otu06772",NA,NA
"Otu06773",NA,NA
"Otu06777",NA,NA
"Otu06778",NA,NA
"Otu06782",NA,NA
"Otu06785",NA,NA
"Otu06786",NA,NA
"Otu06787",NA,NA
"Otu06790",NA,NA
"Otu06791",NA,NA
"Otu06792",NA,NA
"Otu06795",NA,NA
"Otu06796",NA,NA
"Otu06797",NA,NA
"Otu06798",NA,NA
"Otu06799",NA,NA
"Otu06805",NA,NA
"Otu06808",NA,NA
"Otu06809",NA,NA
"Otu06810",NA,NA
"Otu06811",NA,NA
"Otu06812",NA,NA
"Otu06815",NA,NA
"Otu06816",NA,NA
"Otu06825",NA,NA
"Otu06827",NA,NA
"Otu06831",NA,NA
"Otu06834",NA,NA
"Otu06836",NA,NA
"Otu06838",NA,NA
"Otu06839",NA,NA
"Otu06841",NA,NA
"Otu06842",NA,NA
"Otu06844",NA,NA
"Otu06851",NA,NA
"Otu06852","Blautia","massiliensis"
"Otu06853",NA,NA
"Otu06856",NA,NA
"Otu06858",NA,NA
"Otu06861",NA,NA
"Otu06864","Blautia","obeum/provencensis/wexlerae"
"Otu06865",NA,NA
"Otu06867",NA,NA
"Otu06868",NA,NA
"Otu06869",NA,NA
"Otu06870",NA,NA
"Otu06871",NA,NA
"Otu06876",NA,NA
"Otu06878",NA,NA
"Otu06881",NA,NA
"Otu06882",NA,NA
"Otu06883",NA,NA
"Otu06884",NA,NA
"Otu06885",NA,NA
"Otu06886",NA,NA
"Otu06887",NA,NA
"Otu06889",NA,NA
"Otu06890",NA,NA
"Otu06893",NA,NA
"Otu06899",NA,NA
"Otu06900",NA,NA
"Otu06905",NA,NA
"Otu06907",NA,NA
"Otu06908",NA,NA
"Otu06911",NA,NA
"Otu06913",NA,NA
"Otu06916",NA,NA
"Otu06917",NA,NA
"Otu06921",NA,NA
"Otu06930",NA,NA
"Otu06933",NA,NA
"Otu06934",NA,NA
"Otu06936",NA,NA
"Otu06937",NA,NA
"Otu06938",NA,NA
"Otu06939",NA,NA
"Otu06940",NA,NA
"Otu06941",NA,NA
"Otu06945",NA,NA
"Otu06948",NA,NA
"Otu06950",NA,NA
"Otu06952",NA,NA
"Otu06954",NA,NA
"Otu06956",NA,NA
"Otu06961",NA,NA
"Otu06964",NA,NA
"Otu06969",NA,NA
"Otu06973",NA,NA
"Otu06975",NA,NA
"Otu06976",NA,NA
"Otu06977",NA,NA
"Otu06978",NA,NA
"Otu06980",NA,NA
"Otu06982",NA,NA
"Otu06984",NA,NA
"Otu06986",NA,NA
"Otu06987",NA,NA
"Otu06988",NA,NA
"Otu06990",NA,NA
"Otu06995",NA,NA
"Otu06997","Algicola","sagamiensis"
"Otu06998",NA,NA
"Otu07000",NA,NA
"Otu07002",NA,NA
"Otu07007",NA,NA
"Otu07012",NA,NA
"Otu07015",NA,NA
"Otu07018",NA,NA
"Otu07020",NA,NA
"Otu07021",NA,NA
"Otu07022",NA,NA
"Otu07024",NA,NA
"Otu07030",NA,NA
"Otu07031",NA,NA
"Otu07035",NA,NA
"Otu07037",NA,NA
"Otu07042",NA,NA
"Otu07046",NA,NA
"Otu07047",NA,NA
"Otu07049",NA,NA
"Otu07050",NA,NA
"Otu07051",NA,NA
"Otu07052",NA,NA
"Otu07054",NA,NA
"Otu07055",NA,NA
"Otu07057",NA,NA
"Otu07059",NA,NA
"Otu07066",NA,NA
"Otu07070",NA,NA
"Otu07073",NA,NA
"Otu07074",NA,NA
"Otu07076",NA,NA
"Otu07079",NA,NA
"Otu07080",NA,NA
"Otu07083",NA,NA
"Otu07089",NA,NA
"Otu07094",NA,NA
"Otu07096",NA,NA
"Otu07097",NA,NA
"Otu07099",NA,NA
"Otu07100",NA,NA
"Otu07103",NA,NA
"Otu07104",NA,NA
"Otu07106",NA,NA
"Otu07114",NA,NA
"Otu07115",NA,NA
"Otu07119",NA,NA
"Otu07120",NA,NA
"Otu07122",NA,NA
"Otu07123",NA,NA
"Otu07124",NA,NA
"Otu07125",NA,NA
"Otu07126",NA,NA
"Otu07129",NA,NA
"Otu07130",NA,NA
"Otu07132",NA,NA
"Otu07133",NA,NA
"Otu07134",NA,NA
"Otu07139",NA,NA
"Otu07145",NA,NA
"Otu07148",NA,NA
"Otu07154",NA,NA
"Otu07155",NA,NA
"Otu07157",NA,NA
"Otu07160",NA,NA
"Otu07162",NA,NA
"Otu07163",NA,NA
"Otu07165",NA,NA
"Otu07167",NA,NA
"Otu07168",NA,NA
"Otu07175",NA,NA
"Otu07176",NA,NA
"Otu07178",NA,NA
"Otu07179",NA,NA
"Otu07180",NA,NA
"Otu07181",NA,NA
"Otu07183",NA,NA
"Otu07185",NA,NA
"Otu07189",NA,NA
"Otu07195",NA,NA
"Otu07197",NA,NA
"Otu07202",NA,NA
"Otu07203",NA,NA
"Otu07204",NA,NA
"Otu07205",NA,NA
"Otu07208",NA,NA
"Otu07209",NA,NA
"Otu07213",NA,NA
"Otu07214",NA,NA
"Otu07216",NA,NA
"Otu07220",NA,NA
"Otu07222",NA,NA
"Otu07223",NA,NA
"Otu07226",NA,NA
"Otu07227",NA,NA
"Otu07228",NA,NA
"Otu07230",NA,NA
"Otu07231",NA,NA
"Otu07232",NA,NA
"Otu07233",NA,NA
"Otu07234",NA,NA
"Otu07235",NA,NA
"Otu07238",NA,NA
"Otu07240",NA,NA
"Otu07241",NA,NA
"Otu07242",NA,NA
